Key,Region,Season,Day,Prompt,LLM Result (raw),N Predicted Steps,MAE Penalised,MAE Matched,Step Coverage %,Extraction OK,Model,Prompting,Elapsed (s)
energy_DE_LU_2023-02-06_00:30,DE_LU,Winter,Tuesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Tuesday. Is weekend: No.
Historical average load: 54931.69 MW","45854.90,45419.48,45190.06,45136.72,45684.58,46301.27,46336.95,47195.60,47997.24,49827.46,51517.90,56365.88,59827.84,62759.93,64609.26,66132.92,66879.66,66664.42,67139.56,67166.36,67495.60,67593.15,67881.89,67551.47,67403.66,66880.74,66415.24,66362.23,65920.86,65473.85,64594.50,64085.20,64331.70,65415.28,67245.38,68085.74,67891.93,67125.00,65884.35,63813.29,61454.04,59558.90,57881.39,56804.12,55366.46,53908.57,52755.68,50807.00",48,1335.9983,1335.9983,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-07_00:30,DE_LU,Winter,Wednesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Wednesday. Is weekend: No.
Historical average load: 60644.14 ","50020.24,49299.94,48923.28,48511.71,49291.60,49731.27,49858.65,50161.64,50621.32,52573.74,54433.46,58873.47,62146.56,64997.45,66040.95,67149.84,67256.78,66963.92,67036.30,67421.30,67387.83,67523.25,68523.66,68302.47,67661.65,67571.67,66713.15,66111.07,65325.39,64523.36,63621.06,63356.10,63415.84,64686.63,66829.19,67896.47,67782.30,67109.29,65899.44,64146.50,62302.58,60664.96,58993.18,57883.88,56610.14,54542.08,53271.77,51843.00",48,1053.5827,1053.5827,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-08_00:30,DE_LU,Winter,Thursday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Thursday. Is weekend: No.
Historical average load: 61113.17 M","50606.52,49643.58,49415.28,48860.28,48586.52,48765.94,49011.87,49777.09,50614.16,52414.88,54403.20,58659.48,62039.47,65028.94,66336.69,67788.62,68447.58,68453.32,68811.62,68819.92,69060.49,69051.11,69189.36,68573.36,68069.88,67986.58,67296.27,66284.90,65015.20,64651.64,63819.24,63725.85,64113.60,65623.40,68077.72,69469.76,69835.77,70071.29,68912.77,66640.84,65109.25,63248.38,61324.50,60039.18,58167.08,55980.71,54529.71,54571.92",48,1605.3000,1605.3000,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-09_00:30,DE_LU,Winter,Friday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Friday. Is weekend: No.
Historical average load: 62863.03 MW.","54068.58,53296.94,52658.17,52137.57,51910.92,51966.09,51982.22,52436.39,53361.26,54917.16,56946.30,61167.80,64687.63,67769.54,69116.64,69813.57,70328.00,70332.20,70628.40,70809.87,71196.01,70951.70,70871.49,70364.46,69793.80,69382.80,67771.48,66760.58,65881.93,65201.82,64837.00,64874.09,65291.46,66661.08,68791.49,70024.17,70124.20,69382.94,68159.23,66518.64,64808.00,62744.38,60992.34,59666.25,57901.44,56150.96,54780.25,54064.10",48,1357.0292,1357.0292,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-10_00:30,DE_LU,Winter,Saturday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Saturday. Is weekend: Yes.
Historical average load: 62623.22 ","52987.82,51744.42,51131.16,50608.84,50918.87,50914.00,51170.63,52550.56,52857.88,53944.59,55552.42,59613.83,63045.20,66177.68,67584.32,69422.95,70029.67,70010.67,70350.12,70510.04,70581.65,69954.91,69596.10,68799.22,68493.36,67460.32,66713.94,65636.74,64691.16,64004.66,63811.52,63479.14,64014.00,65401.88,67267.21,68157.87,67725.70,66754.60,65899.28,63426.22,61708.72,60502.61,58945.91,57844.86,56771.52,55204.27,53347.58,52053.66",48,8169.0998,8169.0998,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-11_00:30,DE_LU,Winter,Sunday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Sunday. Is weekend: Yes.
Historical average load: 57928.14 MW","50891.29,49925.00,49483.26,48944.10,48830.96,48598.70,48334.10,48521.74,48499.66,47898.60,47938.49,48435.36,49265.75,51034.68,52133.25,54277.06,55736.46,56868.50,57528.77,58757.85,59276.94,60369.90,60750.41,60274.04,59315.53,58657.87,57741.42,57392.87,56406.18,55959.86,55587.42,55606.64,55938.94,57686.42,59291.40,60951.38,60193.91,58817.68,57037.96,55148.92,53010.22,51939.60,50805.22,50280.00,48944.51,47332.18,45997.59,44638.90",48,5501.7288,5501.7288,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-12_00:30,DE_LU,Winter,Monday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Monday. Is weekend: No.
Historical average load: 50230.29 MW.","43700.08,42602.61,41983.12,41447.96,41023.32,40715.26,40702.60,40690.66,40786.78,41004.31,40878.96,40985.98,41243.66,42354.49,43508.65,45419.08,47041.54,48998.63,50309.83,51645.10,52670.27,53667.37,54606.45,54390.16,53971.20,52926.36,51995.75,51156.93,50609.73,50221.98,49960.54,50294.46,51013.30,52241.31,54155.52,56291.40,56211.72,55713.35,54360.62,53108.68,51611.37,50926.86,50548.24,50642.85,49462.33,48157.92,46758.92,45886.02",48,10103.2102,10103.2102,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-13_00:30,DE_LU,Winter,Tuesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Tuesday. Is weekend: No.
Historical average load: 53496.88 MW","45104.87,44173.18,43861.82,43395.78,43608.50,44035.64,44211.90,45198.91,46349.17,48103.24,50591.06,55503.62,59378.34,62470.14,64078.00,65879.04,66268.04,66215.92,66559.88,66606.76,66716.53,67109.05,67307.90,66530.04,66380.15,65708.67,64661.05,64188.97,63806.44,63455.32,62632.91,62130.72,62177.26,63212.34,65059.52,66587.54,66714.30,65865.24,64485.24,62263.32,60207.44,58626.81,56743.98,55794.73,53935.52,52341.32,50615.66,48706.54",48,1083.0217,1083.0217,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-14_00:30,DE_LU,Winter,Wednesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Wednesday. Is weekend: No.
Historical average load: 58817.4 M","47836.65,47083.46,46655.24,46066.75,46401.14,46754.78,46987.20,47756.33,48722.15,50094.32,51863.14,56334.50,59805.63,62739.60,64066.43,65342.75,65926.33,65634.72,65783.97,66022.81,66286.88,66528.27,65999.73,65237.45,64804.60,64703.44,63468.80,63129.35,62482.66,61904.90,61186.30,61274.24,61281.65,62679.08,64437.72,66226.23,66363.38,65925.26,64662.12,62795.56,60864.50,58939.71,57373.14,55967.88,54070.16,52483.06,50890.55,49269.52",48,618.2260,618.2260,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-15_00:30,DE_LU,Winter,Thursday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Thursday. Is weekend: No.
Historical average load: 59003.35 M","48080.18,47619.72,47019.96,46704.92,46741.57,46836.04,47219.47,47961.49,48874.40,50589.60,52828.88,57160.66,60403.36,63293.12,64668.74,66233.46,66708.30,66683.41,66703.04,66941.18,66806.13,66740.76,66919.34,66126.84,65682.86,65220.04,63952.14,63344.68,62710.54,62381.68,61697.49,61613.24,61900.54,62971.55,64968.50,66269.57,66610.32,66092.48,64917.06,63010.90,61384.06,59801.14,58245.44,57270.92,55594.07,54093.98,52359.39,50831.73",48,789.2204,789.2204,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-16_00:30,DE_LU,Winter,Friday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Friday. Is weekend: No.
Historical average load: 59776.97 MW.","49623.34,48778.30,48234.90,47926.82,47960.54,47813.45,48246.28,48922.93,49908.88,51727.18,53905.96,57967.37,61062.80,64250.67,65392.26,66496.86,66889.41,66874.67,67245.37,67357.00,66778.68,66703.84,66791.33,66262.73,66262.93,66199.18,65285.72,64644.25,63684.07,63318.34,62906.14,62925.44,63411.10,64327.29,65996.08,67086.11,67366.68,66958.36,65419.90,63752.37,62184.37,60236.56,58519.42,57375.86,55534.52,53403.78,51754.13,49760.94",48,1503.0383,1503.0383,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-17_00:30,DE_LU,Winter,Saturday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Saturday. Is weekend: Yes.
Historical average load: 59937.86 ","48575.44,47471.72,46780.98,46231.74,46169.45,46274.09,46681.82,47676.00,48774.71,50432.90,52525.71,56304.66,59700.40,62595.72,64120.38,66222.92,67299.48,67308.42,67696.10,68376.36,68940.63,69632.85,69937.92,68948.00,68873.20,68598.78,67376.46,66509.92,65807.20,65486.52,64805.25,64717.11,64746.50,65278.78,66840.63,68042.10,67466.45,65901.74,64498.28,62119.12,60199.19,58554.10,56895.92,55551.60,53773.62,51980.24,50410.70,48922.06",48,8377.1406,8377.1406,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-18_00:30,DE_LU,Winter,Sunday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Sunday. Is weekend: Yes.
Historical average load: 55962.41 MW","47826.75,47075.12,46181.41,45665.12,44941.46,44417.27,44161.11,44190.19,44212.68,44760.34,44945.46,45589.66,46612.11,48199.57,49265.03,51691.06,53183.18,55369.90,56463.74,57144.84,57588.19,58320.80,58734.05,58268.68,57737.00,56942.06,55778.95,54747.69,54374.90,54053.22,53739.62,53828.43,54346.20,55911.57,57663.34,59328.42,58803.46,57757.34,56446.91,54371.54,52408.27,51041.74,49970.92,49641.78,47938.58,46042.82,44876.30,43372.34",48,4365.4658,4365.4658,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-19_00:30,DE_LU,Winter,Monday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Monday. Is weekend: No.
Historical average load: 48981.98 MW.","41701.17,40503.59,39900.85,39579.30,39551.43,39840.86,39719.29,39934.46,40170.62,40237.47,40376.70,40723.43,41232.90,42127.14,43154.92,45169.72,46697.34,48518.66,49929.02,51311.42,52389.82,53201.01,54199.52,53230.88,52661.90,51703.84,50801.84,50204.03,49538.69,49447.92,49250.26,48870.38,49378.00,50613.87,52756.84,55036.13,55340.60,54375.07,53732.04,52477.54,51276.30,50630.18,50250.04,50182.87,49409.58,47482.96,46011.66,45456.56",48,10149.5379,10149.5379,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-20_00:30,DE_LU,Winter,Tuesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Tuesday. Is weekend: No.
Historical average load: 52705.92 MW","44532.78,43601.18,43114.29,43257.94,43533.48,43993.66,44551.64,45489.01,46790.96,48750.18,50596.70,54616.77,57745.28,60055.36,61145.68,62912.18,63639.13,63895.48,64643.58,65300.66,65729.61,66642.09,66600.51,66456.02,65818.02,65184.70,64035.51,63386.59,63198.80,62005.30,61087.54,60737.04,61353.63,62702.86,63878.84,65067.08,65763.67,64843.74,63511.89,61841.12,59549.88,58043.68,56357.40,55351.93,53735.75,52217.48,50861.61,49340.21",48,1557.5685,1557.5685,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-21_00:30,DE_LU,Winter,Wednesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Wednesday. Is weekend: No.
Historical average load: 58524.3 M","48606.96,47709.20,47130.92,46623.17,46735.62,46921.74,47155.80,48393.84,49463.34,51004.81,52940.20,57451.28,60288.64,62363.48,63675.22,64842.60,65418.37,65930.72,66180.37,66259.21,66564.30,66617.98,66602.71,66214.14,65846.21,65075.70,63931.70,63358.62,62829.08,62233.94,61101.17,60852.53,60719.98,61493.52,62982.71,64382.24,64838.78,64125.88,62804.28,60799.98,58564.72,56832.22,55257.56,53956.85,52175.52,50217.38,48333.73,47201.01",48,1495.1917,1495.1917,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-22_00:30,DE_LU,Winter,Thursday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Thursday. Is weekend: No.
Historical average load: 57675.15 M","45914.40,45408.72,44787.66,44341.52,44203.42,44635.28,45031.44,45960.88,47094.88,48780.66,51019.71,55237.73,58776.58,61515.14,62692.15,63831.52,64313.38,64238.94,64925.38,65232.22,65306.96,65504.90,65627.84,64990.52,64556.18,63971.95,62776.28,62112.08,61783.06,61560.84,60979.96,61022.32,61378.76,62279.61,64099.03,66061.36,66659.96,65762.96,64280.28,62361.41,60259.82,58611.32,56657.09,55691.90,53343.64,51919.93,50253.13,48306.71",48,654.8573,654.8573,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-23_00:30,DE_LU,Winter,Friday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Friday. Is weekend: No.
Historical average load: 58097.83 MW.","47111.51,46365.34,45667.64,45189.54,45155.68,45218.50,45615.95,45803.00,46911.38,48771.72,50880.04,55006.18,58309.82,61111.82,62594.84,63874.68,64626.30,64535.90,65270.38,65435.78,65902.44,66471.52,66723.53,65818.72,65484.26,65300.41,64425.06,63741.61,63341.84,63023.22,62590.63,62826.42,62699.83,63492.12,64756.58,65925.13,66140.12,65261.80,63884.33,61721.54,60295.48,58540.84,56661.92,55565.32,53987.68,51683.94,49721.06,48357.01",48,912.3752,912.3752,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-24_00:30,DE_LU,Winter,Saturday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Saturday. Is weekend: Yes.
Historical average load: 58699.07 ","47266.79,46554.24,46010.01,45359.59,45656.94,45546.80,46046.00,46692.22,47687.38,49508.51,51432.54,55856.00,59202.95,62265.36,64056.26,65688.38,66516.41,66668.50,67316.12,67989.40,67864.53,67928.60,67934.42,67621.11,67001.64,66538.64,65592.17,64675.79,64046.29,63854.04,63155.50,63047.48,62936.47,63464.46,64175.42,65672.47,65934.23,64507.19,62751.38,60564.53,59201.32,57490.00,55923.61,55008.86,53380.65,51766.56,50643.19,49275.94",48,5853.2781,5853.2781,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-25_00:30,DE_LU,Winter,Sunday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Sunday. Is weekend: Yes.
Historical average load: 56383.76 MW","48422.26,47494.54,47107.56,47268.08,47470.02,47694.90,47623.62,47557.24,47666.62,47501.98,47337.12,48449.38,49317.78,50436.48,51892.84,53976.85,55390.56,57025.68,57931.18,59119.25,59600.02,60163.42,59969.36,60055.91,59865.30,58847.71,57644.48,56287.00,55373.15,54714.04,54160.07,54595.58,54739.86,55990.90,57350.76,59973.77,60558.44,59403.57,58163.42,55836.74,54021.24,53085.71,52227.84,52106.10,51069.68,49747.42,48270.97,46824.40",48,4074.9483,4074.9483,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-26_00:30,DE_LU,Winter,Monday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Monday. Is weekend: No.
Historical average load: 51068.85 MW.","45974.04,45202.91,44151.88,43575.48,43283.86,43128.08,42831.60,42806.61,42868.72,43093.84,42719.09,42756.28,43130.52,44080.39,45379.24,47033.50,48377.42,49892.16,50884.60,51824.13,52787.70,54067.83,55191.27,55447.98,54766.52,53550.68,52065.73,51431.96,50847.65,50613.27,50180.70,50106.02,50557.77,51774.06,53485.41,56065.90,57222.20,56815.07,55645.48,54286.18,52892.46,52254.81,51437.67,51698.91,50319.75,49036.21,47664.28,46525.46",48,8693.4831,8693.4831,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-27_00:30,DE_LU,Winter,Tuesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Winter. Day: Tuesday. Is weekend: No.
Historical average load: 53702.97 MW","45880.72,45545.13,45104.09,45005.86,44863.11,44952.95,45105.88,45592.61,46649.06,48627.42,50574.78,55063.70,58404.24,60842.70,62079.50,63826.03,64459.53,64615.93,64739.59,64718.54,65118.50,65321.48,65514.74,64994.11,65519.13,65469.66,64837.42,63764.84,62972.56,62410.94,61535.78,61808.97,61960.36,62426.62,63573.81,65088.45,66080.36,65853.40,64563.92,62665.94,60519.84,58935.80,57271.50,56179.14,54294.42,52388.29,51091.62,50020.86",48,1202.1798,1202.1798,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-02-28_00:30,DE_LU,Spring,Wednesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Wednesday. Is weekend: No.
Historical average load: 58825.75 ","48523.07,47780.99,47637.44,47157.10,47330.73,47592.05,47897.16,48679.48,49477.88,51055.06,52782.54,56928.26,60374.58,62271.50,63820.94,65502.34,65803.66,65898.68,66200.97,65866.83,66425.04,66861.32,66775.38,66161.92,66027.65,65139.56,64312.50,62897.86,62151.31,61854.92,61188.18,60900.44,60953.06,61604.92,62724.36,64533.58,65972.45,65585.91,64260.31,62217.70,60257.62,59028.12,57050.54,55887.84,54248.11,52434.70,51243.56,49856.90",48,424.0823,424.0823,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-03-01_00:30,DE_LU,Spring,Thursday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Thursday. Is weekend: No.
Historical average load: 58915.31 M","49153.78,48320.71,47783.15,47566.32,47727.45,47858.69,48028.36,49064.88,50252.20,51281.64,52820.72,57103.80,60334.40,62425.38,63777.48,65421.71,66127.50,66590.78,66525.49,65670.48,65601.12,65898.03,65793.60,65686.26,65302.46,64937.53,63413.44,63130.11,61905.30,61647.26,60527.50,59927.67,60179.22,61335.37,62945.18,64427.43,65760.93,64918.38,63825.94,61960.74,60247.60,58878.42,57406.82,57968.73,54746.68,53089.64,51464.55,49935.52",48,393.5052,393.5052,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-03-02_00:30,DE_LU,Spring,Friday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Friday. Is weekend: No.
Historical average load: 58906.5 MW.
","48886.23,48325.36,47842.54,47508.10,47576.64,47579.92,48018.70,48746.65,49782.72,51484.02,53071.81,56835.95,59790.91,62291.64,63766.62,65049.29,65714.90,66172.48,66833.05,66664.98,66555.55,65744.05,66634.57,65914.08,65341.68,64624.00,63434.04,62945.06,62097.92,61758.60,61545.28,61371.41,60640.46,61926.78,63168.99,64723.32,66084.27,65473.62,64309.49,62459.01,60587.46,58795.65,57227.60,56387.28,54487.79,52465.13,50782.30,49261.60",48,693.9700,693.9700,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-03-03_00:30,DE_LU,Spring,Saturday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Saturday. Is weekend: Yes.
Historical average load: 58586.12 ","48285.54,47502.98,47250.54,46830.48,46731.85,46928.30,47198.75,47878.08,48711.47,50175.13,51932.49,55661.10,58898.61,61385.21,63046.16,64637.24,65802.58,65695.20,65880.12,66395.86,66987.21,66119.78,65909.16,65346.76,65458.54,64537.42,63210.60,62579.03,61615.83,60872.64,60392.68,60372.39,60258.82,61049.45,62098.28,63305.17,64922.35,64318.94,62990.06,61296.58,59586.36,58084.66,57062.70,56259.30,54311.10,52856.92,51006.64,49525.20",48,5535.4469,5535.4469,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-03-04_00:30,DE_LU,Spring,Sunday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Sunday. Is weekend: Yes.
Historical average load: 55710.04 MW","48365.48,47684.89,46890.00,46432.98,46166.26,46525.00,46380.96,46336.00,46500.35,46262.32,46187.38,47138.66,47881.08,49420.82,50937.87,52674.93,54741.68,56212.51,57384.54,58834.58,59696.46,59484.93,59860.79,60385.76,59859.54,59123.78,58142.86,56959.68,56341.02,55612.63,54806.37,54572.87,54523.62,55774.18,57375.55,58659.52,59201.50,58522.64,56923.31,54830.84,52917.04,51379.82,50621.67,50286.84,49142.33,47845.84,46672.19,45502.64",48,4263.3000,4263.3000,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-03-05_00:30,DE_LU,Spring,Monday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Monday. Is weekend: No.
Historical average load: 50362.54 MW.","44305.46,42996.37,42939.19,42647.10,42402.20,42041.81,41960.56,42153.68,42489.58,42593.48,42399.85,42255.56,42554.02,43631.26,44807.26,46383.58,47868.42,49543.12,51009.22,52583.38,53281.55,54657.09,55335.84,54849.93,54121.06,53397.88,52666.96,51920.13,50954.82,50930.44,50497.22,50738.12,50704.92,51891.00,52510.84,54042.94,54830.41,54279.16,53132.70,51758.84,50297.26,49435.52,48836.66,49061.86,47832.63,46872.41,45515.88,45426.94",48,10078.4656,10078.4656,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-03-06_00:30,DE_LU,Spring,Tuesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Tuesday. Is weekend: No.
Historical average load: 53197.97 MW","44895.82,44877.06,44438.44,44182.93,43821.26,43554.43,44076.02,45226.36,45953.24,47612.22,49553.02,54005.44,57427.50,59954.84,61877.87,64290.06,65357.26,65247.65,65846.83,66218.36,66535.42,66930.31,67107.33,66539.48,66575.90,66229.55,65471.70,65588.00,64857.64,64217.48,63419.30,63519.46,62960.20,63418.64,64351.94,65485.50,66772.05,66130.88,65042.90,63397.83,61914.63,59668.18,57913.33,56897.38,55775.66,53840.03,52894.82,51240.31",48,2426.2206,2426.2206,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-03-07_00:30,DE_LU,Spring,Wednesday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Wednesday. Is weekend: No.
Historical average load: 60247.2 M","50003.16,48885.28,48651.70,48505.66,48686.40,49245.93,49759.62,50274.33,51024.72,52875.01,54791.58,58724.48,61142.80,63501.44,64634.82,66095.56,66781.16,67228.27,68268.66,68301.66,68877.62,68652.83,68660.14,68432.00,67894.77,68150.41,67078.05,66425.64,65837.02,65777.72,64927.76,64680.00,64393.45,65382.38,66110.36,66961.70,67979.86,68181.19,66945.85,64554.94,62553.34,61022.27,59180.07,58301.84,56491.34,54408.97,52766.80,51176.17",48,2132.5073,2132.5073,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-03-08_00:30,DE_LU,Spring,Thursday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Thursday. Is weekend: No.
Historical average load: 60306.97 M","50385.58,49527.66,49144.39,48855.72,48926.98,48835.28,48799.89,49166.30,50148.82,51996.16,53412.66,57204.50,59501.44,61583.32,63075.05,64356.24,65125.68,65360.71,66036.80,66723.68,67261.87,67804.04,67644.49,66870.70,66561.87,65915.36,64678.62,63941.63,63021.14,62224.24,61419.86,61066.04,61130.85,62118.82,63024.19,63845.28,64813.76,64705.86,63710.22,61538.96,59605.24,57537.34,56023.48,54656.96,52902.40,51076.63,49715.82,48060.11",48,1356.9492,1356.9492,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-03-09_00:30,DE_LU,Spring,Friday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Friday. Is weekend: No.
Historical average load: 58063.12 MW.","47031.56,46176.26,45997.08,45606.32,45630.31,46482.16,46419.63,47271.83,48044.92,49520.24,51195.92,55363.36,58192.64,60496.52,62158.16,63399.50,64206.61,64221.00,64824.27,64842.42,65247.11,65464.77,65491.66,65047.77,65117.62,64930.99,63741.84,63302.77,62536.53,61864.87,60857.95,60821.55,60602.20,60976.71,61909.42,63202.26,64470.14,64019.26,62505.21,60468.44,58300.14,57074.04,55463.99,54493.26,53236.10,51287.55,49484.12,47999.34",48,817.8875,817.8875,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-03-10_00:30,DE_LU,Spring,Saturday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Saturday. Is weekend: Yes.
Historical average load: 57935.89 ","46844.75,46417.30,46128.40,45802.09,45850.14,46064.16,46719.20,47797.46,48860.42,50300.20,51666.82,56182.47,58817.85,61111.08,63089.32,64842.92,65686.64,65802.56,65854.08,66113.45,66680.55,66278.96,65899.76,65682.28,65762.67,64567.63,63129.16,62257.72,61949.62,61818.76,61793.02,61650.96,61467.35,62509.22,63410.41,64417.88,65368.03,65013.10,63833.20,61741.88,59786.74,57588.76,55794.86,54883.23,53501.58,51985.36,51308.18,49706.90",48,7257.5300,7257.5300,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-03-11_00:30,DE_LU,Spring,Sunday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Sunday. Is weekend: Yes.
Historical average load: 55349.51 MW","49430.84,48629.29,48086.98,48031.53,47607.09,47711.40,47635.92,47268.33,46592.31,46795.12,46657.46,47079.49,47383.47,48925.72,50325.22,52076.31,53594.48,55222.34,55649.26,55723.13,55925.02,56516.96,56492.34,56344.06,56077.02,55210.39,54417.90,53570.68,52992.76,51744.80,50938.60,50685.06,50520.82,52388.36,53706.66,56204.66,57473.10,57760.31,56741.33,55041.48,53364.10,51987.25,50956.65,50496.41,49280.05,48078.11,46754.47,45896.62",48,3666.7194,3666.7194,100.0,True,persistence,persistence,0.0
energy_DE_LU_2023-03-12_00:30,DE_LU,Spring,Monday,"The following is electricity load data (MW) recorded at 30-minute intervals in the DE_LU bidding zone.
Region: DE_LU. Season: Spring. Day: Monday. Is weekend: No.
Historical average load: 49369.96 MW.","45030.56,44118.70,43422.28,42991.92,42375.72,41917.76,41603.08,41819.38,42163.77,42241.78,41805.06,41519.24,41711.82,42310.13,43648.53,45717.70,47413.63,49178.12,50126.21,51117.73,51803.97,52812.04,53579.38,53750.48,53260.36,52283.74,52069.38,51266.47,50424.84,50063.24,49533.06,49115.58,49143.98,50486.62,51772.37,52919.41,53948.62,54161.06,52986.03,51587.56,50074.54,49351.79,48663.60,49247.70,48289.56,47094.73,45418.88,44647.02",48,11382.1996,11382.1996,100.0,True,persistence,persistence,0.0
