Key,Region,Season,Day,Prompt,LLM Result (raw),Pred Has Extreme,Pred Peak MW,GT Has Extreme,GT Peak MW,GT N Extreme Slots,Lenient,Consistent,Peak MAE,Extraction OK,Model,Prompting,Elapsed (s)
energy_extreme_DE_LU_2023-01-08_00:30,DE_LU,Winter,Monday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Winter. Day: Monday. Is weekend: No.
Normal load range: 52645 ± 8469 MW. Extreme threshold: 65348 MW.

Historical load (l",RULE: NO,False,0.0,True,1974.67,16,0.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-10-16_01:30,DE_LU,Autumn,Tuesday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Autumn. Day: Tuesday. Is weekend: No.
Normal load range: 53092 ± 8548 MW. Extreme threshold: 65915 MW.

Historical load (",RULE: NO,False,0.0,False,0.0,0,1.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-02-22_00:30,DE_LU,Winter,Thursday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Winter. Day: Thursday. Is weekend: No.
Normal load range: 56224 ± 8321 MW. Extreme threshold: 68705 MW.

Historical load ",RULE: YES,True,66659.96,False,0.0,0,0.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-05-05_01:30,DE_LU,Spring,Saturday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Spring. Day: Saturday. Is weekend: Yes.
Normal load range: 49203 ± 8305 MW. Extreme threshold: 61661 MW.

Historical load",RULE: NO,False,0.0,False,0.0,0,1.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-08-10_01:30,DE_LU,Summer,Friday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Summer. Day: Friday. Is weekend: No.
Normal load range: 48353 ± 7800 MW. Extreme threshold: 60053 MW.

Historical load (l",RULE: NO,False,0.0,False,0.0,0,1.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-05-03_01:30,DE_LU,Spring,Thursday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Spring. Day: Thursday. Is weekend: No.
Normal load range: 49254 ± 8322 MW. Extreme threshold: 61737 MW.

Historical load ",RULE: NO,False,0.0,False,0.0,0,1.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-09-06_01:30,DE_LU,Autumn,Thursday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Autumn. Day: Thursday. Is weekend: No.
Normal load range: 49391 ± 8050 MW. Extreme threshold: 61467 MW.

Historical load ",RULE: NO,False,0.0,False,0.0,0,1.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-09-03_01:30,DE_LU,Autumn,Monday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Autumn. Day: Monday. Is weekend: No.
Normal load range: 49401 ± 8109 MW. Extreme threshold: 61565 MW.

Historical load (l",RULE: NO,False,0.0,False,0.0,0,1.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-10-03_01:30,DE_LU,Autumn,Wednesday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Autumn. Day: Wednesday. Is weekend: No.
Normal load range: 49126 ± 8240 MW. Extreme threshold: 61486 MW.

Historical load",RULE: NO,False,0.0,True,2105.96,11,0.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-08-28_01:30,DE_LU,Summer,Tuesday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Summer. Day: Tuesday. Is weekend: No.
Normal load range: 49720 ± 8298 MW. Extreme threshold: 62167 MW.

Historical load (",RULE: NO,False,0.0,True,285.11,1,0.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-11-02_00:30,DE_LU,Autumn,Friday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Autumn. Day: Friday. Is weekend: No.
Normal load range: 52884 ± 8296 MW. Extreme threshold: 65327 MW.

Historical load (l",RULE: YES,True,66076.98,True,597.17,6,1.0,1.0,65479.81,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-10-05_01:30,DE_LU,Autumn,Friday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Autumn. Day: Friday. Is weekend: No.
Normal load range: 48686 ± 8353 MW. Extreme threshold: 61215 MW.

Historical load (l",RULE: YES,True,61334.38,True,2445.38,10,1.0,1.0,58889.0,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-07-17_01:30,DE_LU,Summer,Tuesday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Summer. Day: Tuesday. Is weekend: No.
Normal load range: 50263 ± 7995 MW. Extreme threshold: 62256 MW.

Historical load (",RULE: NO,False,0.0,False,0.0,0,1.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-02-20_00:30,DE_LU,Winter,Tuesday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Winter. Day: Tuesday. Is weekend: No.
Normal load range: 56455 ± 8373 MW. Extreme threshold: 69015 MW.

Historical load (",RULE: YES,True,65763.67,False,0.0,0,0.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-09-23_01:30,DE_LU,Autumn,Sunday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Autumn. Day: Sunday. Is weekend: Yes.
Normal load range: 50652 ± 8543 MW. Extreme threshold: 63467 MW.

Historical load (",RULE: NO,False,0.0,False,0.0,0,1.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-07-11_01:30,DE_LU,Summer,Wednesday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Summer. Day: Wednesday. Is weekend: No.
Normal load range: 50225 ± 8045 MW. Extreme threshold: 62292 MW.

Historical load",RULE: NO,False,0.0,False,0.0,0,1.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-06-05_01:30,DE_LU,Summer,Tuesday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Summer. Day: Tuesday. Is weekend: No.
Normal load range: 47798 ± 8124 MW. Extreme threshold: 59985 MW.

Historical load (",RULE: NO,False,0.0,False,0.0,0,1.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-09-28_01:30,DE_LU,Autumn,Friday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Autumn. Day: Friday. Is weekend: No.
Normal load range: 50261 ± 8523 MW. Extreme threshold: 63045 MW.

Historical load (l",RULE: YES,True,61184.94,False,0.0,0,0.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-01-16_00:30,DE_LU,Winter,Tuesday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Winter. Day: Tuesday. Is weekend: No.
Normal load range: 58695 ± 8656 MW. Extreme threshold: 71679 MW.

Historical load (",RULE: YES,True,70127.14,False,0.0,0,0.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-08-30_01:30,DE_LU,Summer,Thursday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Summer. Day: Thursday. Is weekend: No.
Normal load range: 49642 ± 8329 MW. Extreme threshold: 62136 MW.

Historical load ",RULE: NO,False,0.0,False,0.0,0,1.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-11-22_00:30,DE_LU,Autumn,Thursday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Autumn. Day: Thursday. Is weekend: No.
Normal load range: 57479 ± 9014 MW. Extreme threshold: 71000 MW.

Historical load ",RULE: YES,True,70462.81,False,0.0,0,0.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-07-23_01:30,DE_LU,Summer,Monday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Summer. Day: Monday. Is weekend: No.
Normal load range: 48934 ± 7981 MW. Extreme threshold: 60906 MW.

Historical load (l",RULE: NO,False,0.0,True,1634.53,6,0.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-09-17_01:30,DE_LU,Autumn,Monday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Autumn. Day: Monday. Is weekend: No.
Normal load range: 50731 ± 8421 MW. Extreme threshold: 63362 MW.

Historical load (l",RULE: NO,False,0.0,True,1041.1,3,0.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-03-12_00:30,DE_LU,Spring,Monday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Spring. Day: Monday. Is weekend: No.
Normal load range: 56353 ± 7817 MW. Extreme threshold: 68078 MW.

Historical load (l",RULE: NO,False,0.0,True,396.22,3,0.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-02-19_00:30,DE_LU,Winter,Monday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Winter. Day: Monday. Is weekend: No.
Normal load range: 56568 ± 8380 MW. Extreme threshold: 69139 MW.

Historical load (l",RULE: NO,False,0.0,False,0.0,0,1.0,1.0,N/A,True,threshold_rule,threshold_rule,0.0
energy_extreme_DE_LU_2023-05-04_01:30,DE_LU,Spring,Friday,"The following is electricity load data (MW) in the DE_LU bidding zone.
Season: Spring. Day: Friday. Is weekend: No.
Normal load range: 49092 ± 8266 MW. Extreme threshold: 61491 MW.

Historical load (l",RULE: YES,True,58627.44,True,2032.89,10,1.0,1.0,56594.55,True,threshold_rule,threshold_rule,0.0
